billing_account_id,project_id,project_name,service_description,sku_description,usage_start_time,usage_end_time,cost,currency,usage_amount,usage_unit,labels
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.14E-4,EUR,1576636.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,0.035871,EUR,1.1148661358592E15,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.010336,EUR,1.4864881811456E13,byte-seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,166265.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,4.59E-4,EUR,22.9,seconds,env:qa;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,8.92E-4,EUR,5.5430095263872E13,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,123176.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002885,EUR,7413727.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret version replica storage,2026-03-01 00:00:00,2026-03-01 01:00:00,1.7E-5,EUR,834.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.3E-5,EUR,59553.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,8.0E-6,EUR,2.62430247041E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - Standard storage in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002114,EUR,3.8654705664E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud DNS,ManagedZone,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001243,EUR,18000.0,seconds,goog-terraform-provisioned:true
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,4202.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Licensing Fee for Windows Server 2025 Datacenter Edition on VM,2026-03-01 00:00:00,2026-03-01 01:00:00,0.073924,EUR,6922.0,seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001181,EUR,6071745.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,2.98500227072E11,byte-seconds,goog-composer-environment:REDACTED;goog-composer-environment-uuid:REDACTED;goog-composer-location:europe-west1;goog-composer-version:REDACTED;goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.414419,EUR,1.064800809E9,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.2E-5,EUR,30255.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,2.7E-5,EUR,139836.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.02938,EUR,1917394.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.119781,EUR,3.07762145E8,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.1E-5,EUR,53699.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,8.24E-4,EUR,2.2089016803328E13,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.1E-5,EUR,53782.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Jobs CPU in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.160673,EUR,10679.999998,seconds,resource-name:REDACTED;resource-type:cloudrun-job;team:ml
000000-000000-000000,proj-anon,proj-anon,BigQuery,Long Term Logical Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,1.28E-4,EUR,3.9928061755392E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,1.75284106326E11,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Snapshot in European Union,2026-03-01 00:00:00,2026-03-01 01:00:00,2.4E-5,EUR,1.015461026121E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.004402,EUR,287300.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.5E-5,EUR,63318.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,5.33E-4,EUR,2592.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,External IP Charge on a Standard VM,2026-03-01 00:00:00,2026-03-01 01:00:00,0.004017,EUR,3461.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001344,EUR,6901514.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-6,EUR,24255.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,5432.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,7.5E-5,EUR,5.97000454144E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,9.19E-4,EUR,1.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,7936.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.41E-4,EUR,620657.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001336,EUR,2.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.127416,EUR,8315452.0,seconds,goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,4.8E-4,EUR,1.49250113536E13,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Network Analyzer Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,9.19E-4,EUR,1.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.2E-5,EUR,108953.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.003621,EUR,236300.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - Enterprise Plus N vCPU in Iowa,2026-03-01 00:00:00,2026-03-01 01:00:00,0.179529,EUR,14400.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,8.89E-4,EUR,5.5275861807168E13,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.4E-5,EUR,35738.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Jobs CPU in us-central1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.00361,EUR,240.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from Belgium to Apac(Excluding Korea and Indonesia),2026-03-01 00:00:00,2026-03-01 01:00:00,9.1E-5,EUR,973222.0,bytes,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,BigQuery,Analysis (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.002152,EUR,3.7748736E8,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.01E-4,EUR,260059.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.003699,EUR,241400.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - vCPU in Americas,2026-03-01 00:00:00,2026-03-01 01:00:00,0.034518,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.080701,EUR,38623.188336,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,6.7E-5,EUR,2.578889586086E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,2.11E-4,EUR,5.97000454144E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,5050.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.35E-4,EUR,346344.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.5E-5,EUR,40217.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.9E-5,EUR,74814.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,10238.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,13970.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret version replica storage,2026-03-01 00:00:00,2026-03-01 01:00:00,6.7E-5,EUR,3197.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,163353.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.7E-5,EUR,196862.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.0317223773E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Networking,Regional External Passthrough Network Load Balancer Outbound Data Processing for Belgium (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,1.5E-5,EUR,2388369.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,13383.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002586,EUR,3.716220452864E12,byte-seconds,env:dev;goog-terraform-provisioned:true;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,8.5E-5,EUR,258.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,170708.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,2.06E-4,EUR,2.98500227072E11,byte-seconds,serverless-vpc-access:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,3.0,requests,resource-name:REDACTED;resource-type:cloudrun-service;team:ml
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002005,EUR,3.0,requests,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,N1 Predefined Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.028089,EUR,2.787165339648E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - Enterprise Plus Standard Storage in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.052859,EUR,9.663676416E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.5E-5,EUR,193371.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.0E-6,EUR,15055.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.020789,EUR,1036.399999,seconds,env:shared;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.028583,EUR,1.468838563446613E13,byte-seconds,env:qa;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.6E-5,EUR,42144.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,4.5334897234E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:shared;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Jobs CPU in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.293632,EUR,19517.638007,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.038559,EUR,6922.0,seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Network Analyzer Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,0.005515,EUR,6.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.1029077586E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
